id,brand_name,generic_name,no_pocket,no_box,kind_id,ml,unit_id,weight,location,country_id,company,barcode,price,existence,minmum_existence,maximum_existence,must_advised,dividing_rules,cautions,usages,description,image,user
9601,BAYDAL,CETRIZINE DIHYDROCHLORIDE,1,1,1,60,,,,,BAYER,,24,,5,20,,,,,,,1
9602,SINALOX,ANTACID,1,1,1,200,,,K9,,,,130,,1,5,,,,,,,1
9603,MOXVID-500,AMOXYCILLIN,1,1,3,500,,,,,,,3,,30,150,,,,,,,1
9604,FELDENE FLASH,,1,1,6,20,,,,,,,7.4,,30,150,,,,,,,1
9605,PANTOVIS,PANTOPRAZOLE,1,1,6,40,,,O32,,ANVIS,,2.3,,200,1000,,,,,,,1
9606,ACLOVIS,ACECLOFENAC,1,1,6,100,,,,,ANVIS,,1.5,,100,500,,,,,,,1
9607,B VITAMIN COMPLEX,,1,1,6,0,,,,,NUTRAXIN,,8.3,,1,5,,,,,,,1
9608,LEUTERO,LEUCOVORIN,1,1,10,50,,,S92,,,,270,,20,100,,,,,,,1
9609,MELNOR,,1,1,9,20,,,,,,,120,,5,300,,,,,,,1
9610,UNIDON,DOMPERIDONE,1,1,6,10,,,N31,,PARAMOUNT,,2,,125,625,,,,,,,1
9611,LOSAPREX-P,"LOSARTAN ,HYDROCHLORTHIAZIDE",1,1,6,0,,,,,,,6.8,,20,100,,,,,,,1
9612,JOINTVIS,,1,1,6,0,,,i3,,ANVIS,,5,,30,300,,,,,,,1
9613,TRAMAL,TRAMADOL,1,1,10,100,,,F3,,,,37,,10,100,,,,,,,1
9614,OLANZIA,OLANZAPINE,1,1,6,5,,,T65,,WERRICK,,6,,10,50,,,,,,,1
9615,ABORNS,"VITAMIN C ,ROSEHIP",1,1,6,1000+60 MG,,,,,,,8.3,,10,50,,,,,,,1
9616,NEPATEK,NEPAFENAC,1,1,21,0.10%,,,,,INNVOTEK,,140,,10,50,,,,,,,1
9617,COOZIP,OMEPRAZOLE,1,1,3,20,,,Q22,,,,7,,14,70,,,,,,,1
9618,ITOP,ITOPRIDE,1,1,6,50,,,,,NEXUS,,8,,10,50,,,,,,,1
9619,LEOS,LEVOSULPRIDE,1,1,6,25,,,Q31,,,,6,,20,100,,,,,,,1
9620,RIDLOSA-H,,1,1,6,0,,,H54,,,,3,,24,120,,,,,,,1
9621,TODAY VAGINAL (5 tabs),,1,1,6,0,,,V48,,,,16.5,,5,50,,,,,,,1
9622,MICOZOLE,MICONAZOLE,1,1,6,200,,,,,,,18.9,,3,30,,,,,,,1
9623,N-TRYPTINOL,NORTRIPTYLINE,1,1,6,25,,,L12,,,,3,,10,100,,,,,,,1
9624,GUDAPET,,1,1,1,200,,,,,,,80,,1,10,,,,,,,1
9625,LOFNAC ROLL ON,,1,1,14,30,,,,,,,70,,1,10,,,,,,,1
9626,ETEVA,ENTECAVIR,1,1,6,"0,5",,,R44,,,,17,,30,150,,,,,,,1
9627,MEKLIN,MECOBALAMIN,1,1,7,500,,,,,S J G,,15,,10,50,,,,,,,1
9628,DROXARYL,BUFEXAMAC,1,1,9,5%,,,V7,,,,134,,1,5,,,,,,,1
9629,CAPOTEN,CAPTOPRIL,1,1,6,25,,,F35,,GSK,,5.5,,400,1000,,,,,,,1
9630,CAPOTEN,CAPTOPRIL,1,1,6,50,,,F35,,GSK,,10,,200,600,,,,,,,1
9631,AMOXIL,AMOXYCILLIN,1,1,1,125MG,,,P18,,GSK,,52,,5,20,,,,,,,1
9632,AMOXIL,AMOXYCILLIN,1,1,1,250MG,,,P19,,GSK,,60,,5,20,,,,,,,1
9633,KENACOMB,,1,1,9,20,,,V27,,GKS,,105,,10,50,,,,,,,1
9634,AMPICLOX,"AMPICILLIN ,CLOXACILLIN",1,1,3,250,,,P16,,GSK,,3,,100,200,,,,,,,1
9635,AMPICLOX,"AMPICILLIN ,CLOXACILLIN",1,1,3,500,,,P16,,GSK,,4.8,,500,2000,,,,,,,1
9636,KENACORT-A,TRIAMCINOLONE,1,1,7,0,,,,,GSK,,87,,20,100,,,,,,,1
9637,AMPICLOX,"AMPICILLIN ,CLOXACILLIN",1,1,1,250,,,P20,,GSK,,80,,5,20,,,,,,,1
9638,AUGMENTIN BD,CO-AMOXICLAV,1,1,6,1000,,,P67,,GSK,,20,,60,160,,,,,,,1
9639,MOTIVAL,"FLUPHENAZINE ,NORTRIPTYLINE",1,1,6,0,,,T44,,GSK,,2.5,,300,1500,,,,,,,1
9640,AUGMENTIN,CO-AMOXICLAV,1,1,6,375,,,P63,,GSK,,14.2,,120,300,,,,,,,1
9641,AUGMENTIN,CO-AMOXICLAV,1,1,6,625,,,P66,,GSK,,15,,180,600,,,,,,,1
9642,AUGMENTIN 156,CO-AMOXICLAV,1,1,1,156MG,,,P68,,GSK,,82,,5,20,,,,,,,1
9643,AUGMENTIN DS,CO-AMOXICLAV,1,1,1,312.5MG,,,P69,,GSK,,132,,5,20,,,,,,,1
9644,BETNELAN,BETAMETHASONE,1,1,6,0.5,,,G2,,GSK,,0.8,,400,1200,,,,,,,1
9645,BETNESOL N,,1,1,39,5,,,W43,,GSK,,20,,0,0,,,,,,,1
9646,BETNESOL-N ,,1,1,12,7.5 ML,,,W13,,GSK,,30,,10,20,,,,,,,1
9647,CRAIN MAX,,1,1,19,0,,,,,,,6,,10,50,,,,,,,1
9648,SPERMOGEN,,1,1,3,0,,,H25,,,,9.6,,10,50,,,,,,,1
9649,CALPOL 6 PLUS,PARACETAMOL,1,1,1,90,,,K20,,GSK,,50,,0,0,,,,,,,1
9650,CHEWCAL,"CALCIUM ,VIT D",1,1,6,0,,,i17,,,,2.3,,150,450,,,,,,,1
9651,QUIBRON-T/SR,THEOPHYLLINE,1,1,6,300,,,Q53,,GSK,,3.5,,300,1500,,,,,,,1
9652,CORTISPORIN,,1,1,15,3,,,,,GSK,,20,,5,15,,,,,,,1
9653,CULTRUVIT,,1,1,1,200,,,,,,,70,,0,0,,,,,,,1
9654,THERAGRAN-M,,1,1,6,0,,,,,GSK,,2.5,,150,600,,,,,,,1
9655,DEPENDAL M,,1,1,6,0,,,M6,,,,2.1,,1,10,,,,,,,1
9656,ENO,,1,1,19,5GR,,,J33,6,,,4.6,,5,20,,,,,,,1
9657,FEFOL ,"FERROUS ,FOLIC ACID",1,1,3,0,,,i37,,GSK,,1.8,,560,2800,,,,,,,1
9658,VELOSEF,CEPHRADINE,1,1,1,125ML,,,P58,,GSK,,100,,1,5,,,,,,,1
9659,LIDOSPORIN,"POLYMYXIN SULPHATE ,LIGNOCAINE",1,1,21,0,,,W17,,GSK,,20,,0,0,,,,,,,1
9660,VELOSEF,CEPHRADINE,1,1,1,250MG,,,P59,,GSK,,180,,1,5,,,,,,,1
9661,VELOSEF,CEPHRADINE,1,1,3,500,,,P55,,GSK,,15,,60,180,,,,,,,1
9662,VELOSEF,CEPHRADINE,1,1,3,250,,,P54,,GSK,,9.6,,1,5,,,,,,,1
9663,CLAVIX-AS,"CLOPIDOGREL ,ASPIRIN",1,1,6,0,,,,,,,5.3,,20,120,,,,,,,1
9664,FIXVAL,,1,1,30,200,,,M29,,,,144,,1,10,,,,,,,1
9665,FIXVAL,,1,1,30,100,,,M29,,,,96,,1,10,,,,,,,1
9666,BRITANYL,TERBUTALINE,1,1,1,60,,,Q18,,BH,,25,,0,0,,,,,,,1
9667,BRITANYL,TERBUTALINE,1,1,6,0,,,Q51,,BH,,1,,500,2000,,,,,,,1
9668,KENALOG,TRIAMCINOLONE ACETONIDE,1,1,18,10,,,V27,,GSK,,70,,10,50,,,,,,,1
9669,CEFIZOX,CEFTIZOXIME,1,1,10,1000,,,R14,,,,220,,1,10,,,,,,,1
9670,CITOPRAM,CITALOPRAM,1,1,6,20,,,,,,,10,,10,30,,,,,,,1
9671,SERT,SERTRALINE,1,1,6,100,,,T86,,,,23.5,,10,100,,,,,,,1
9672,SERT,,1,1,6,50,,,T86,,,,17.5,,10,100,,,,,,,1
9673,DOMEL,DOMPERIDONE,1,1,42,60,,,N10,,,,35,,0,0,,,,,,,1
9674,DOMEL,DOMPERIDONE MELEATE,1,1,6,0,,,N31,,,,3,,50,500,,,,,,,1
9675,LEE,CARBIMAZOLE,1,1,6,5,,,,,,,2.7,,30,300,,,,,,,1
9676,FEBROL,PARACETAMOL,1,1,1,60,,,K9,,BH,,30,,0,0,,,,,,,1
9677,PARAXL,PARACETAMOL,1,1,6,650,,,K11,,UNIMAX,,3.2,,200,2000,,,,,,,1
9678,TERLAX,TIZANIDINE,1,1,6,2,,,M27,,,,6.5,,10,100,,,,,,,1
9679,SLUFAVIS,,1,1,6,.,,,,,ANVIS,,2,,1000,5000,,,,,,,1
9680,CONATRIL,CLONAZEPAM,1,1,6,2,,,,6,,,5,,100,300,,,,,,,1
9681,TULAC,LACTULOSE,1,1,1,100,,,,,SK+F,,140,,0,0,,,,,,,1
9682,COMBIGAN,"BRIMONIDINE ,TIMOLOL",1,1,21,5,,,,,ALLERGAN,,390,,5,20,,,,,,,1
9683,PIOMET,"PIOGLITAZONE ,METFORMIN",1,1,6,15/500,,,,,CCL,,5,,0,0,,,,,,,1
9684,AMOKLAVIN-BID,,1,1,1,0,,,,,DEVA,,180,,0,0,,,,,,,1
9685,MEGAVOG,VOGLIBOSE,1,1,6,0.2,,,,,ARISTO,,4,,0,0,,,,,,,1
9686,ANGISED,,1,1,6,0,,,F47,,GSK,,0.8,,0,0,,,,,,,1
9687,MAXOLON,METOCLOPRAMIDE,1,1,6,10,,,N93,,GSK,,1,,0,0,,,,,,,1
9688,ORCERIN,DIACEREIN,1,1,3,50,,,,,,,7.5,,0,0,,,,,,,1
9689,LANOXIN,DIGOXIN,1,1,6,0.25,,,F44,6,GSK,,1.6,,0,0,,,,,,,1
9690,ZAPIDOL-2.5,OLANZAPINE,1,1,6,2.5,,,,,,,3.5,,0,0,,,,,,,1
9691,RULING,OMEPRAZOLE,1,1,3,20,,,O2,,HIGH-Q,,6,,0,0,,,,,,,1
9692,RULING,OMEPRAZOLE,1,1,3,40,,,O14,,HIGH-Q,,9.6,,0,0,,,,,,,1
9693,PIOGLITAZONE,,1,1,6,30,,,F72,,HIGH-Q,,11.2,,0,0,,,,,,,1
9694,MOTILIUM,,1,1,6,10,,,N30,,ASPIN,,3,,1000,10000,,,,,,,1
9695,VERMOX,,1,1,6,100,,,M33,,ASPIN,,3,,0,0,,,,,,,1
9696,DAKTARIN خوراکی,MICONAZOLE,1,1,25,20,,,V22,,,,80,,10,20,,,,,,,1
9697,RANITEK,RANITIDINE,1,1,10,50,,,,,,,12,,10,100,,,,,,,1
9698,KORZIN,SERRATIOPEPTIDASE,1,1,6,10000 UNITS,,,M59,,VENTURE,,2,,1000,5000,,,,,,,1
9699,INDROP D,VITAMINE D3,1,1,10,0,,,S42,,NEUTRO,,80,,0,0,,,,,,,1
9700,VALTEC AMH,,1,1,6,5 + 160 + 12.5,,,,,,,5.6,,0,0,,,,,,,1
9701,WINSTROL,DEPOT,1,1,10,0,,,S31,,,,400,,0,0,,,,,,,1
9702,EPLAZYME,,1,1,3,0,,,O65,,,,2,,0,0,,,,,,,1
9703,EYPROST,TRAVOPROST,1,1,21,0,,,,,SHAIGAN,,180,,0,0,,,,,,,1
9704,INTELLAN,,1,1,1,120,,,,,HERBION,,260,,100,300,,,,,,,1
9705,ZIAPINE,QUETIAPINE,1,1,6,100,,,,,,,17,,0,0,,,,,,,1
9706,CONCOR,,1,1,6,5,,,F34,6,MERCK,,7.9,,0,0,,,,,,,1
9707,GLUCOPHAGE,,1,1,6,850,,,X22,,MERCK,,2.5,,0,0,,,,,,,1
9708,OMELCID,OMEPRAZOLE,1,1,3,20,,,,,MERCK,,8.6,,0,0,,,,,,,1
9709,EMIFEN,,1,1,6,400,,,S17,,,,3.1,,0,0,,,,,,,1
9710,OCUDINE,OLOPTADINE,1,1,21,0,,,,,,,180,,5,50,,,,,,,1
9711,RENITEC,ENELAPRIL,1,1,6,5,,,F44,,,,3.5,,100,300,,,,,,,1
9712,CO-RENITEC,"ENALAPRIL ,HYDROCHLORTIAZIDE",1,1,6,0,,,F44,,OBS,,7,,100,300,,,,,,,1
9713,KLARIBACT,CLARITHROMYCIN,1,1,6,250,,,P51,,MERCK,,16.5,,0,0,,,,,,,1
9714,PCAM,PIROXICAM,1,1,10,20,,,S53,,MERCK,,13.7,,0,0,,,,,,,1
9715,GLUCOPHAGE,,1,1,6,500,,,X22,,MERCK,,1.2,,1000,2500,,,,,,,1
9716,GOLDEN H,LIGNOCAINE,1,1,9,.,,,,,,,200,,1,10,,,,,,,1
9717,TRANXENE,,1,1,3,10,,,N58,,,,5,,0,0,,,,,,,1
9718,APROVEL,IRBESARTAN,1,1,6,150,,,,,SANOFI,,23.6,,100,300,,,,,,,1
9719,METROZINE,,1,1,1,90,,,,,SEARLE,,40,,0,0,,,,,,,1
9720,ALDACTONE-A,SPIRONOLACTONE,1,1,6,25,,,S77,,,,1.6,,0,0,,,,,,,1
9721,ELDU,,1,1,83,2%,,,,,,,160,,0,0,,,,,,,1
9722,COVERSYL,,1,1,6,4,,,S63,,SERVIER,,13,,0,0,,,,,,,1
9723,RAST,ROSUVASTATIN,1,1,6,5,,,F72,,TABROS,,7.5,,0,0,,,,,,,1
9724,METEOSPASMYL,,1,1,3,0,,,N27,,TABROS,,11.5,,0,0,,,,,,,1
9725,BREXIN,,1,1,6,0,,,K24,,CHIESI,,12,,0,0,,,,,,,1
9726,NICORIL,NICORANDIL,1,1,6,10,,,F62,,FEROZDONS,,9.5,,0,0,,,,,,,1
9727,VALICA-M PLUS,"PREGABALIN ,METHYCOBALAMIN ,CELECOXIB",1,1,3,0,,,K41,,SIGNATURE,,12,,0,0,,,,,,,1
9728,JECTOSOL PLUS,,1,1,7,0,,,S41,,,,22.5,,10,100,,,,,,,1
9729,FRISIUM 10,CLOBAZAM,1,1,6,10,,,T18,6,SANOFI,,5.5,,0,0,,,,,,,1
9730,TRAMAL,,1,1,3,50,,,K47,,,,7,,0,0,,,,,,,1
9731,TOBRADEX,"TOBRAMYCIN ,DEXAMETHASONE",1,1,21,5,,,W25,6,NOVARTIS,,250,,0,0,,,,,,,1
9732,ALPHAGAN,BRIMONIDINE,1,1,21,5,,,W12,6,ALLERGAN,,290,,5,20,,,,,,,1
9733,RIMOBOLAN,,1,1,10,0,,,S41,6,,,650,,0,0,,,,,,,1
9734,PROVITAL PLUS,MULTIVITAMIN,1,1,3,0,,,H47,,,,6,,100,300,,,,,,,1
9735,SALBO HFA,,1,1,24,100 م ك گ,,,Q6,,GETZ,,115,,0,0,,,,,,,1
9736,XAROBAN,RIVAROXABAN,1,1,6,15,,,F73,,SEARLE,,17,,0,0,,,,,,,1
9737,VENTOLIN,,1,1,6,2,,,,,GSK,,1,,0,0,,,,,,,1
9738,VENTOLIN,,1,1,6,4,,,,,GSK,,1.5,,0,0,,,,,,,1
9739,COMBIVAIR,,1,1,3,200,,,Q34,,HIGHNOON,,5.5,,0,0,,,,,,,1
9740,FEMIGIN B,,1,1,19,0,,,,,PHARCO,,7,,0,0,,,,,,,1
9741,FERRO-ONE,,1,1,21,30,,,,,,,110,,0,0,,,,,,,1
9742,ZAXINE XR,VENLAFAXINE,1,1,6,75,,,,,,,17.5,,0,0,,,,,,,1
9743,RIVOTRIL,,1,1,6,0.5,,,T15,6,,,2.5,,1000,2500,,,,,,,1
9744,VALIUM,DIAZEPAM,1,1,6,10,,,T28,,MARTIN DOW,,2,,100,300,,,,,,,1
9745,RIVOTRIL,CLONAZEPAM,1,1,6,2,,,T15,,,,5.5,,100,300,,,,,,,1
9746,KEMPRO,PROCYCLIDINE,1,1,6,5,,,T78,,,,1.8,,0,0,,,,,,,1
9747,TRAVATAN,,1,1,21,2.5,,,W25,6,NOVARTIS,,550,,0,0,,,,,,,1
9748,CLENIL,,1,1,24,250,,,,,,,430,,0,0,,,,,,,1
9749,TELDAY,TELMISARTAN,1,1,6,80,,,,,NEXT,,12.1,,0,0,,,,,,,1
9750,IMODIUM,LOPERAMIDE,1,1,3,2,,,N77,,ASPIN,,2.5,,0,0,,,,,,,1
9751,MOXIGAN,MOXIFLOXACIN,1,1,21,0.50%,,,W17,,BH,,135,,5,50,,,,,,,1
9752,GLUCOVANCE,,1,1,6,500/5,,,X17,,MERCK,,2.2,,0,0,,,,,,,1
9753,MUCONYL,EXPECTORANT,1,1,1,60,,,Q37,,BH,,30,,0,0,,,,,,,1
9754,GALVUS MET,,1,1,6,50/1000,,,,6,,,29,,0,0,,,,,,,1
9755,GALVUS MET,,1,1,6,50/850,,,,6,,,36,,0,0,,,,,,,1
9756,CALAN 80,VERAPAMIL,1,1,6,80,,,F87,,,,1.8,,0,0,,,,,,,1
9757,CARDOPLUS-50,,1,1,6,50,,,F84,,SK+F,,12.5,,30,300,,,,,,,1
9758,PEDITRAL ORS,,1,1,19,0,,,H35,,,,10,,0,0,,,,,,,1
9759,MOPERIUM,DOMPERIDONE,1,1,6,10,,,,,,,0.5,,0,0,,,,,,,1
9760,SPIROMIDE-20,"SPIRONOLACTONE ,FRUSEMIDE",1,1,6,20,,,F77,,SEARLE,,2.5,,600,1500,,,,,,,1
9761,AMYGRA,PYRIDOSTIGMINE,1,1,6,60,,,T73,,TABROS,,4,,0,0,,,,,,,1
9762,MAIDCEFA,CEFIXIME,1,1,6,400,,,,,,,10.5,,0,0,,,,,,,1
9763,EMADINE,EMEDASTINE,1,1,12,5,,,,,NOVARTIS,,400,,0,0,,,,,,,1
9764,SEFOTAK,CEFOTAXIME,1,1,10,500,,,,,,,90,,0,0,,,,,,,1
9765,SCAR Q PLUS,,1,1,9,20,,,,,,,150,,0,0,,,,,,,1
9766,DEPO-PROVERA,,1,1,10,150,,,S84,,,,35,,6,60,,,,,,,1
9767,PROGLOBE DS,BACAMPICILLIN,1,1,6,800,,,M25,,,,19.1,,10,100,,,,,,,1
9768,SERADEP,ESCITALOPRAM,1,1,6,10,,,,,BH,,11.4,,14,140,,,,,,,1
9769,SERADEP,ESCITALOPRAM,1,1,6,5,,,T37,,BH,,8.6,,14,140,,,,,,,1
9770,OFLOCHEM,OFLOXACIN,1,1,6,200,,,,,,,2,,1,10,,,,,,,1
9771,CTBROOKS,CEFTRIAXONE,1,1,17,1000,,,R14,,,,50,,1,10,,,,,,,1
9772,OSARTIL,,1,1,6,25,,,F52,,INCEPTA,,5,,0,0,,,,,,,1
9773,VILDAKIND-MET,"VILDAGLIPTIN ,METFORMIN",1,1,6,500,,,,,SENTOSA,,20,,0,0,,,,,,,1
9774,XENOLE,"ESOMEPRAZOLE ,NAPROXEN",1,1,6,375,,,,,SQUARE,,9.8,,0,0,,,,,,,1
9775,EFECTAL,CEFTRIAXONE,1,1,7,1000,,,,,NEON,,140,,0,0,,,,,,,1
9776,DOLMEN,DULOXETINE,1,1,6,30,,,T27,,NEON,,13,,150,1200,,,,,,,1
9777,PROTAE,PAROXETINE,1,1,6,20,,,T74,,NEON,,9.5,,150,1200,,,,,,,1
9778,RONCON,RISPERIDONE,1,1,6,2,,,,,NEON,,2.7,,0,0,,,,,,,1
9779,UKET,KETROLAC,1,1,7,30,,,,,NEON,,50,,10,100,,,,,,,1
9780,ACLOPARA,"ACECLOFENAC ,PARACETAMOL",1,1,6,0,,,L3,,NEON,,6.5,,30,300,,,,,,,1
9781,VINER ,MELOXICAM,1,1,6,15,,,,,NEON,,5.7,,30,300,,,,,,,1
9782,WAKOFLEX,KETOPROFEN,1,1,7,100,,,S53,,INCEPTA,,25,,0,0,,,,,,,1
9783,CO-TRIMOXAZOLE PEDIATERIC,,1,1,6,120,,,F17,1,,,1,,0,0,,,,,,,1
9784,DAZE,"MOUTH ,THROAT",1,1,13,50,,,,,,,160,,1,10,,,,,,,1
9785,OXIDIL ,CEFTRIAXONE,1,1,7,500,,,,,SAMI,,100,,140,420,,,,,,,1
9786,SKILAX,SULFOLAX,1,1,21,15,,,W49,,HIGHNOON,,25,,0,0,,,,,,,1
9787,TRES-ORIX FORT,,1,1,3,0,,,H36,,HIGHNOON,,5,,150,300,,,,,,,1
9788,ARNIL,DICLOFENAC SODIUM,1,1,6,75,,,L16,,BROOKES,,1.9,,200,400,,,,,,,1
9789,ARNIL,DICLOFENAC SODIUM,1,1,6,50,,,L17,,BROOKES,,1.5,,200,600,,,,,,,1
9790,GEN-LEVO,LEVOFLOXACIN,1,1,6,500,,,,,BROOKES,,6.5,,200,1000,,,,,,,1
9791,ESCILLA,ESCITALOPRAM,1,1,6,10,,,,,,,4,,100,1000,,,,,,,1
9792,E-CAP 40 ,ESOMEPRAZOLE,1,1,3,40,,,,,BROOKES,,3.9,,280,1400,,,,,,,1
9793,OMESEK,OMEPRAZOLE,1,1,3,20,,,P6,,,,4.3,,280,1400,,,,,,,1
9794,PHLOGIN,DICLOFENAC,1,1,3,50,,,,,BROOKES,,7,,100,400,,,,,,,1
9795,HEPA-MERZ ,,1,1,1,120,,,M40,,BROOKES,,190,,0,0,,,,,,,1
9796,PHLOGIN,DICLOFENAC,1,1,7,75,,,,,BROOKES,,15,,5,50,,,,,,,1
9797,RYXON,CEFTROXINE,1,1,7,1 GR,,,,,BROOKES,,42,,1,5,,,,,,,1
9798,PANIZOL,PANTOPRAZOLE,1,1,3,40,,,,,,,7,,2000,10000,,,,,,,1
9799,ACTIDIL,TRIPROLIDINE,1,1,1,60,,,K28,,GSK,,25,,0,0,,,,,,,1
9800,PIRITON ,EXPECTORANT,1,1,1,120,,,Q46,,,,30,,0,0,,,,,,,1
9801,PIRITON,CHLORPHENIRAMINE,1,1,6,4,,,,,,,0.5,,100,1000,,,,,,,1
9802,REVITAL H,,1,1,3,0,,,,,,,11.3,,30,300,,,,,,,1
9803,SEPTRAN DS,CO-TRIMOXAZOLE,1,1,30,50,,,P70,,GSK,,40,,0,0,,,,,,,1
9804,SEPTRAN DS,CO-TRIMOXAZOLE,1,1,6,800/160,,,P61,,GSK,,3.5,,100,300,,,,,,,1
9805,SEPTRAN,CO-TRIMOXAZOLE,1,1,1,200/40mg,,,P70,,GSK,,30,,1,10,,,,,,,1
9806,SEPTRAN,CO-TRIMOXAZOLE,1,1,6,0,,,P61,,GSK,,2,,400,800,,,,,,,1
9807,TAGAMET,CIMETIDINE,1,1,6,400,,,,,GSK,,7.5,,50,150,,,,,,,1
9808,TEGAMET,,1,1,6,200,,,,,,,2,,20,200,,,,,,,1
9809,PANTOPRYM,PANTOPRAZOLE,1,1,6,40,,,,,,,2,,0,0,,,,,,,1
9810,ZANTAC,RANITIDINE,1,1,6,150,,,M16,,,,6.5,,50,100,,,,,,,1
9811,SINAZINC,ZINC,1,1,1,60,,,i8,,,,35,,50,150,,,,,,,1
9812,ZENTEL,,1,1,6,200,,,P51,,,,10,,10,300,,,,,,,1
9813,CALPOL,PARACETAMOL,1,1,6,500,,,K13,,GSK,,1.5,,1000,2000,,,,,,,1
9814,GUDAPET,,1,1,6,0,,,,,,,2.3,,5,20,,,,,,,1
9815,THYROXINE,,1,1,6,50,,,J16,6,GSK,,1,,1000,5000,,,,,,,1
9816,OTOSPORIN,"POLYMYXIN ,NEOMYCIN ,HYDROCORTISONE",1,1,53,5,,,M22,,GSK,,20,,0,0,,,,,,,1
9817,DYRITE,DIACEREIN,1,1,3,50,,,,,,,4,,0,0,,,,,,,1
9818,ACTIFED-P,,1,1,1,90,,,,,GSK,,35,,0,0,,,,,,,1
9819,RICOMIN,MECOBALAMIN,1,1,6,500,,,,,,,3.2,,5,20,,,,,,,1
9820,DULTIX DR,DULOXETINE,1,1,3,60,,,R25,,,,16.5,,100,400,,,,,,,1
9821,ADVANT,CANDESARTAN,1,1,6,8,,,F43,,GETZ,,8.6,,140,280,,,,,,,1
9822,ADVANT,CANDESARTAN,1,1,6,16,,,F43,,GETZ,,11.4,,140,280,,,,,,,1
9823,ADVANTEC,,1,1,6,"16+12,5",,,F43,,GETZ,,12.1,,140,280,,,,,,,1
9824,AMCLAV,CO-AMOXICLAV,1,1,6,375,,,P63,,GETZ,,9.2,,60,180,,,,,,,1
9825,AMCLAV,CO-AMOXICLAV,1,1,6,625,,,P64,,GETZ,,15,,60,300,,,,,,,1
9826,AMCLAV,CO-AMOXICLAV,1,1,6,1,,,P67,,GETZ,,20,,60,120,,,,,,,1
9827,AMCLAV 156,CO-AMOXICLAV,1,1,30,60ML,,,P68,,GETZ,,45,,1,10,,,,,,,1
9828,GEMSOLINE,,1,1,27,0,,,,,,,2.6,,50,200,,,,,,,1
9829,CAMOKSIL FORTE,AMOXICILLINE,1,1,1,250MG,,,,,,,50,,1,10,,,,,,,1
9830,AMCLAV-PLUS 457,CO-AMOXICLAV,1,1,30,70,,,P69,,GETZ,,90,,1,10,,,,,,,1
9831,POLYBION,,1,1,3,0,,,,,MERCK,,2,,50,200,,,,,,,1
9832,AMLO,AMLODIPINE,1,1,6,5,,,F17,,GETZ,,3.3,,600,1000,,,,,,,1
9833,DEBZONE-GM,,1,1,6,0,,,X11,,,,4,,50,200,,,,,,,1
9834,AMLO,AMLODIPINE,1,1,6,10,,,F17,,GETZ,,6.3,,100,600,,,,,,,1
9835,BEKSON HFA,BECLOMETHASONE,1,1,13,50,,,Q5,,GETZ,,100,,20,100,,,,,,,1
9836,CALCIMAX FORTE,,1,1,6,0,,,i17,,MEYER,,4.7,,50,200,,,,,,,1
9837,CARTIGEN,,1,1,6,500+400 MG,,,i5,,,,19,,140,420,,,,,,,1
9838,CEFIGET,CEFIXIME,1,1,30,100MG,,,P38,,GETZ,,110,,5,20,,,,,,,1
9839,CARE-D3,VITAMIN D,1,1,3,6000,,,H6,,,,8.8,,50,200,,,,,,,1
9840,777OK  بيست دانه,"SILDENAFIL ,DICLOFENAC",1,1,6,0,,,,,,,5,,0,0,,,,,,,1
9841,MIM,,1,1,3,0,,,H37,,MEYER,,5,,50,200,,,,,,,1
9842,CEFIGET DS,CEFIXIME,1,1,30,200MG,,,,,,,120,,0,0,,,,,,,1
9843,CEFIGET,CEFIXIME,1,1,6,200,,,P31,,GETZ,,19,,100,400,,,,,,,1
9844,CEFIGET,CEFIXIME,1,1,3,400,,,,,GETZ,,40.5,,50,150,,,,,,,1
9845,CELBEXX,CELECOXIB,1,1,3,100,,,L11,,GETZ,,6.5,,200,600,,,,,,,1
9846,CELBEXX,CELECOXIB,1,1,3,200,,,L14,,GETZ,,9.5,,200,800,,,,,,,1
9847,CELBEXX PLUS ,,1,1,3,400,,,L14,,GETZ,,6.5,,50,200,,,,,,,1
9848,CINITA,CINITAPRIDE,1,1,6,1,,,N52,,,,10,,150,300,,,,,,,1
9849,CLARITEK,CLARITHROMYCIN,1,1,1,125MG,,,,,GETZ,,145,,1,5,,,,,,,1
9850,CLARITEK,CLARITHROMYCIN,1,1,1,250MG,,,P60,,GETZ,,250,,1,5,,,,,,,1
9851,CLARITEK XL,,1,1,6,500,,,P53,,GETZ,,24,,10,50,,,,,,,1
9852,CLARITEK,CLARITHROMYCIN,1,1,6,250,,,P51,,GETZ,,15,,100,200,,,,,,,1
9853,CLARITEK,CLARITHROMYCIN,1,1,6,500,,,P52,,GETZ,,22.5,,100,300,,,,,,,1
9854,OC-MIN 50,FLUVOXAMINE MALEATE,1,1,6,50,,,T44,,,,8,,50,200,,,,,,,1
9855,CO-TRUPRIL,,1,1,6,"20+12,5",,,N49,,,,12.9,,70,140,,,,,,,1
9856,LEVOSULF-25,LEVOSULPIRIDE,1,1,6,25,,,K26,,,,3,,50,200,,,,,,,1
9857,CYTOPAN,,1,1,6,50,,,L22,,GETZ,,7.5,,100,300,,,,,,,1
9858,CYTOPAN,,1,1,6,75,,,L22,,GETZ,,8.5,,100,300,,,,,,,1
9859,ETIDOXIN,DOXYCYCLINE,1,1,3,100,,,,,,,3.7,,140,420,,,,,,,1
